plot_size_sqft,building_size_sqft,num_floors,budget_amount,budget_per_sqft,plot_shape_code,topography_code,num_bedrooms,num_bathrooms,total_rooms,design_style_code,customization_level,design_complexity_score,development_constraint_level,kerala_district_code,construction_start_month,monsoon_exposure_score,district_risk_tier,terrain_code,rainfall_code,flood_risk_code,effective_monsoon_score,cost_overrun_risk
1237,552,2,3781752,6851,1,1,3,2,7,2,5,15,0,3,2,0.3333,1,3,2,2,0.3333,2
1462,500,1,1592000,3184,2,1,5,1,8,2,5,13,2,10,5,0.7556,0,0,2,0,0.7556,2
2288,1310,4,5893690,4499,1,1,6,2,10,3,3,15,0,6,1,0.1667,0,3,2,2,0.1667,1
802,1982,3,1900738,959,1,3,2,3,7,0,3,15,3,5,4,0.6667,2,4,3,0,0.8667,2
2160,1384,1,7221712,5218,2,1,1,2,5,2,4,11,2,0,3,0.5,0,2,1,1,0.35,1
3771,1394,4,3132318,2247,2,3,6,3,11,3,3,17,1,3,3,0.5,1,0,2,1,0.5,2
4809,2991,2,8425647,2817,2,0,1,1,4,0,5,14,3,6,12,0.0,0,3,2,2,0.0,1
2807,2924,1,6657948,2277,2,3,6,3,11,2,5,15,3,0,5,0.7556,0,4,2,0,0.7556,2
4501,412,5,908460,2205,0,2,1,3,6,1,2,16,1,6,12,0.0,0,4,2,0,0.0,1
3005,3149,5,2909676,924,1,2,6,1,9,2,5,18,0,9,3,0.5,0,0,2,1,0.5,2
1154,406,4,1762040,4340,3,1,4,2,8,2,4,17,3,7,2,0.3333,0,2,2,1,0.3333,2
1816,732,1,321348,439,3,0,2,4,8,2,2,6,0,6,5,0.7556,0,2,2,2,0.7556,2
4101,3214,3,2802608,872,0,2,1,4,7,0,1,10,1,7,1,0.1667,0,4,3,0,0.2167,1
4236,2653,5,1456497,549,2,2,4,3,9,2,5,18,2,6,9,0.3444,0,0,2,1,0.3444,2
968,3448,5,28921824,8388,3,2,6,3,11,1,1,14,2,2,7,0.6778,1,0,2,1,0.6778,2
4869,2323,4,4004852,1724,0,0,4,1,7,2,2,12,2,9,2,0.3333,0,1,2,0,0.3333,1
3160,1095,3,468660,428,2,0,4,1,7,2,1,8,2,6,1,0.1667,0,0,2,1,0.1667,1
2925,3261,5,7454646,2286,2,3,6,4,12,2,3,18,2,6,10,0.1778,0,1,2,0,0.1778,1
3466,1136,5,7202240,6340,3,2,3,1,6,3,4,18,3,9,3,0.5,0,1,2,0,0.5,2
1111,3455,5,1934800,560,3,1,6,3,11,2,2,15,3,6,8,0.5111,0,4,2,0,0.5111,2
2437,1423,1,1395963,981,1,3,3,1,6,3,5,15,2,4,2,0.3333,1,5,3,0,0.4333,2
3200,3209,3,5676721,1769,0,3,1,2,5,0,2,13,3,1,4,0.6667,0,3,2,2,0.6667,2
3948,3566,4,15212556,4266,0,0,3,1,6,2,4,16,3,6,8,0.5111,0,3,2,2,0.5111,2
1965,2764,1,7993488,2892,2,1,1,3,6,0,4,11,0,9,11,0.0889,0,4,2,0,0.0889,1
2221,3857,5,19855836,5148,2,3,3,1,6,1,4,18,1,12,9,0.3444,0,1,2,0,0.3444,2
3109,3631,3,8434813,2323,0,2,2,3,7,2,5,18,2,7,5,0.7556,0,0,2,0,0.7556,2
2896,2770,4,22464700,8110,3,1,1,4,7,1,0,9,3,12,10,0.1778,0,4,2,0,0.1778,1
792,726,3,1475232,2032,0,1,1,2,5,2,1,9,2,5,8,0.5111,2,5,3,0,0.6644,2
2071,1417,4,3346954,2362,2,0,1,4,7,1,3,14,0,3,9,0.3444,1,2,2,2,0.3444,2
3566,3887,5,18385510,4730,3,0,1,4,7,0,4,18,2,8,9,0.3444,0,1,1,0,0.2411,2
3323,3799,5,9250565,2435,2,3,3,2,7,2,3,18,2,8,11,0.0889,0,4,1,0,0.0622,1
1720,2081,5,17284786,8306,0,3,3,1,6,1,1,15,3,4,2,0.3333,1,1,2,0,0.3333,2
1683,1651,2,1898650,1150,3,2,1,2,5,0,0,6,0,7,1,0.1667,0,2,2,1,0.1667,1
2393,3260,1,5506140,1689,1,1,4,3,9,3,1,5,1,7,10,0.1778,0,2,2,1,0.1778,1
3747,915,4,1841895,2013,2,2,3,4,9,3,2,14,2,0,1,0.1667,0,4,2,0,0.1667,2
3552,1049,4,4118374,3926,1,1,3,4,9,0,4,17,3,7,5,0.7556,0,4,3,0,0.9823,2
4783,2541,5,7193571,2831,2,3,1,3,6,1,5,18,0,1,4,0.6667,0,3,2,2,0.6667,2
2317,3943,5,6229940,1580,0,3,3,1,6,3,5,18,0,0,2,0.3333,0,0,1,0,0.2333,1
4618,3330,2,5521140,1658,1,2,6,1,9,3,4,14,3,0,9,0.3444,0,4,2,0,0.3444,2
3132,1221,5,525030,430,2,1,4,2,8,1,1,13,3,9,2,0.3333,0,0,2,1,0.3333,2
2034,2302,4,10147216,4408,1,1,6,3,11,3,1,11,2,11,12,0.0,2,1,2,0,0.0,2
2426,2856,2,3701376,1296,1,2,3,2,7,0,2,10,0,13,10,0.1778,0,1,2,0,0.1778,1
4956,3236,4,5963948,1843,0,0,6,1,9,3,1,10,2,10,4,0.6667,0,0,2,0,0.6667,2
2240,444,5,698856,1574,1,2,6,1,9,3,4,18,3,3,6,0.8444,1,1,2,1,0.8444,2
4932,3802,3,1748920,460,2,2,5,2,9,0,4,16,1,10,12,0.0,0,2,2,1,0.0,2
3086,3809,5,8071271,2119,3,3,3,4,9,1,2,17,2,12,11,0.0889,0,4,2,0,0.0889,2
1980,2817,3,13279338,4714,0,1,2,1,5,1,5,17,2,13,11,0.0889,0,0,2,0,0.0889,1
3591,1233,4,8997201,7297,0,0,2,3,7,2,4,16,3,5,9,0.3444,2,5,3,0,0.4477,2
4438,3813,2,3282993,861,1,0,5,2,9,1,0,4,0,0,12,0.0,0,1,1,0,0.0,0
4814,2169,2,8430903,3887,1,1,5,1,8,0,3,11,0,10,8,0.5111,0,2,2,1,0.5111,1
4319,3535,3,2916375,825,0,2,6,3,11,2,0,8,3,7,4,0.6667,0,2,2,1,0.6667,2
4586,2996,1,10773616,3596,3,3,4,4,10,1,0,5,0,8,5,0.7556,0,0,0,0,0.3022,1
2703,3142,2,15116162,4811,3,1,6,3,11,3,1,7,1,9,4,0.6667,0,2,2,1,0.6667,2
2952,1911,4,3520062,1842,0,1,6,1,9,1,4,17,2,9,3,0.5,0,1,2,0,0.5,2
4392,3016,2,7178080,2380,1,1,5,4,11,0,2,9,0,11,7,0.6778,2,5,3,0,0.8811,2
3107,992,2,1217184,1227,0,0,6,3,11,3,2,8,0,8,11,0.0889,0,4,1,0,0.0622,0
4498,3208,2,7724864,2408,1,1,1,4,7,3,3,11,3,9,9,0.3444,0,0,2,1,0.3444,1
3769,3400,1,27601200,8118,1,0,2,4,8,3,3,8,0,0,3,0.5,0,2,1,1,0.35,1
4918,1359,1,4843476,3564,1,0,2,1,5,2,0,2,1,4,10,0.1778,1,4,2,0,0.1778,1
2171,3415,2,6078700,1780,3,1,3,4,9,2,5,15,2,6,8,0.5111,0,0,2,1,0.5111,2
4362,1681,4,3899920,2320,0,0,3,1,6,2,5,18,2,7,7,0.6778,0,1,2,0,0.6778,2
3703,830,5,515430,621,1,2,1,2,5,1,5,18,2,6,5,0.7556,0,1,2,0,0.7556,2
4157,2141,2,8137941,3801,1,3,5,1,8,3,5,17,1,6,11,0.0889,0,0,2,1,0.0889,1
1141,1166,2,1494812,1282,1,1,2,3,7,0,4,13,1,10,9,0.3444,0,0,2,0,0.3444,1
4200,3278,1,2773188,846,0,1,1,4,7,1,5,13,1,9,12,0.0,0,2,2,1,0.0,1
2541,587,3,518908,884,3,0,2,3,7,3,5,16,0,2,11,0.0889,1,1,2,1,0.0889,1
4675,523,3,1686152,3224,3,3,4,1,7,2,2,13,1,9,4,0.6667,0,2,2,1,0.6667,2
2153,1045,3,1474495,1411,1,3,3,2,7,0,2,13,1,6,11,0.0889,0,3,2,2,0.0889,1
1881,1268,3,899012,709,2,3,3,3,8,1,5,18,2,7,4,0.6667,0,4,3,0,0.8667,2
2359,3289,2,18938062,5758,2,2,1,1,4,3,5,16,2,12,1,0.1667,0,2,2,1,0.1667,1
923,3668,3,4126500,1125,0,3,5,4,11,3,5,18,0,8,6,0.8444,0,4,1,0,0.5911,2
1594,1890,4,6269130,3317,0,2,4,4,10,3,2,14,2,7,5,0.7556,0,0,2,0,0.7556,2
4516,3791,5,28944285,7635,3,2,3,1,6,1,3,18,1,2,2,0.3333,1,1,2,1,0.3333,2
4814,1463,4,2427117,1659,0,3,6,3,11,0,1,13,1,2,1,0.1667,1,0,2,1,0.1667,1
4141,760,3,2897120,3812,3,1,3,2,7,0,1,9,1,8,10,0.1778,0,1,1,0,0.1245,1
4599,3447,3,9496485,2755,3,1,6,3,11,0,1,9,2,6,6,0.8444,0,1,2,0,0.8444,2
2378,1064,1,8556688,8042,0,3,1,4,7,0,0,5,1,4,12,0.0,1,5,3,0,0.0,1
3993,2748,1,13696032,4984,1,1,6,4,12,0,2,7,3,5,2,0.3333,2,5,3,0,0.4333,2
2749,2457,1,2029482,826,1,1,2,3,7,0,1,5,2,0,6,0.8444,0,4,2,0,0.8444,2
1850,3313,5,5804376,1752,3,2,4,2,8,2,2,16,2,1,10,0.1778,0,4,2,0,0.1778,2
3648,3522,3,14672652,4166,3,2,5,2,9,2,4,16,3,10,3,0.5,0,0,2,0,0.5,2
2463,765,1,4911300,6420,1,0,6,3,11,2,5,12,3,12,12,0.0,0,1,2,0,0.0,1
4087,1325,5,1314400,992,1,1,4,4,10,0,0,11,1,12,1,0.1667,0,0,2,0,0.1667,1
4624,2855,1,3377465,1183,0,1,6,2,10,1,4,11,1,12,12,0.0,0,2,2,1,0.0,1
4208,2589,4,781878,302,2,3,4,3,9,2,5,18,1,6,6,0.8444,0,0,2,1,0.8444,2
2461,3029,2,2317185,765,3,3,5,1,8,1,2,11,1,6,2,0.3333,0,4,2,0,0.3333,1
4356,793,1,711321,897,1,0,4,1,7,3,1,4,3,13,10,0.1778,0,0,2,0,0.1778,1
4700,1855,5,4086565,2203,2,2,3,4,9,2,1,14,0,10,1,0.1667,0,4,2,0,0.1667,1
2715,3586,2,1617286,451,2,2,3,2,7,0,0,6,1,9,9,0.3444,0,0,2,1,0.3444,2
2636,1053,2,481221,457,0,3,4,3,9,2,2,11,3,9,7,0.6778,0,0,2,1,0.6778,2
2483,539,5,826826,1534,2,2,2,4,8,3,2,16,0,6,1,0.1667,0,2,2,2,0.1667,1
958,1900,3,1854400,976,1,2,4,3,9,3,2,12,3,7,12,0.0,0,1,2,0,0.0,1
2137,3668,5,7666120,2090,0,0,1,3,6,2,2,14,1,6,9,0.3444,0,0,2,1,0.3444,1
1931,3590,5,22322620,6218,2,1,6,3,11,1,4,18,0,3,1,0.1667,1,3,2,2,0.1667,2
1083,2407,4,21037180,8740,3,0,5,2,9,3,1,10,1,7,4,0.6667,0,0,2,0,0.6667,2
4064,2781,1,1532331,551,3,1,2,3,7,2,1,5,0,9,12,0.0,0,1,2,0,0.0,1
4514,3354,1,18899790,5635,1,1,1,1,4,0,1,5,0,13,3,0.5,0,2,2,1,0.5,1
1639,3124,4,20562168,6582,3,2,1,1,4,0,3,16,0,0,5,0.7556,0,0,1,0,0.5289,2
4617,3845,1,1891740,492,1,1,5,3,10,2,3,9,0,12,9,0.3444,0,2,2,1,0.3444,2
3991,2622,4,5891634,2247,1,3,6,3,11,3,0,11,0,2,8,0.5111,1,4,2,0,0.5111,2
4677,450,2,3358800,7464,0,2,3,4,9,0,3,12,3,0,6,0.8444,0,4,2,0,0.8444,2
1488,3621,4,30086889,8309,1,0,1,2,5,1,4,16,1,0,5,0.7556,0,2,1,1,0.5289,2
3187,689,5,659373,957,2,1,5,1,8,2,1,13,3,6,6,0.8444,0,0,2,1,0.8444,2
3378,1260,3,5455800,4330,1,2,1,3,6,2,3,14,2,5,3,0.5,2,1,2,0,0.5,2
3268,1263,4,2625777,2079,3,3,5,3,10,3,0,11,0,12,3,0.5,0,0,2,0,0.5,1
1155,3200,3,18275200,5711,2,1,1,2,5,1,3,13,3,11,11,0.0889,2,4,3,0,0.1156,2
3177,1184,2,590816,499,2,0,5,3,10,3,2,8,0,1,3,0.5,0,1,2,0,0.5,2
2977,489,5,486555,995,3,1,3,4,9,3,5,18,0,7,11,0.0889,0,2,2,1,0.0889,1
4716,2288,1,11579568,5061,1,1,5,2,9,2,5,13,0,0,3,0.5,0,1,1,0,0.35,1
1457,937,5,1265887,1351,2,0,2,1,5,3,3,16,3,1,11,0.0889,0,4,2,0,0.0889,2
2902,1473,2,1391985,945,3,1,5,3,10,0,1,7,0,0,2,0.3333,0,1,1,0,0.2333,1
4136,3892,3,1299928,334,0,2,2,3,7,3,2,12,0,3,9,0.3444,1,3,2,2,0.3444,2
2717,759,2,690690,910,2,3,4,3,9,0,5,17,3,9,3,0.5,0,0,2,1,0.5,2
1578,1219,5,5240481,4299,2,0,3,2,7,0,3,16,2,6,12,0.0,0,4,2,0,0.0,1
1615,2542,5,1060014,417,1,0,1,4,7,0,4,18,0,11,5,0.7556,2,5,3,0,0.9823,2
1944,421,3,3488827,8287,3,0,1,4,7,3,4,14,1,7,1,0.1667,0,4,3,0,0.2167,1
1671,1888,2,14632000,7750,1,0,1,2,5,3,0,4,0,0,12,0.0,0,1,1,0,0.0,0
4882,1278,1,3814830,2985,1,0,6,3,11,3,1,4,1,8,4,0.6667,0,0,0,0,0.2667,1
4467,3591,3,4643163,1293,1,2,5,1,8,3,1,10,0,13,1,0.1667,0,1,2,0,0.1667,1
627,2019,3,1389072,688,0,1,5,1,8,1,5,17,0,6,8,0.5111,0,0,2,1,0.5111,2
763,1726,2,6129026,3551,3,3,6,3,11,1,2,11,2,12,7,0.6778,0,0,2,0,0.6778,2
886,3078,2,8803080,2860,3,2,3,3,8,2,2,10,1,7,3,0.5,0,2,2,1,0.5,2
4693,1099,3,5155409,4691,0,1,2,3,7,2,3,13,3,0,12,0.0,0,4,2,0,0.0,1
3522,1128,1,1975128,1751,2,1,6,3,11,0,5,13,2,4,12,0.0,1,0,2,1,0.0,1
2864,1982,5,14954190,7545,1,1,6,2,10,3,2,15,3,9,5,0.7556,0,1,2,0,0.7556,2
2090,2694,2,5048556,1874,0,2,2,2,6,0,0,6,2,7,3,0.5,0,0,2,0,0.5,1
711,2470,1,5083260,2058,1,2,5,2,9,1,5,14,2,10,11,0.0889,0,0,2,0,0.0889,1
964,2917,4,10162828,3484,0,3,5,3,10,1,1,13,1,3,1,0.1667,1,3,2,2,0.1667,2
2758,1978,5,1234272,624,1,0,6,2,10,2,4,18,2,6,12,0.0,0,1,2,0,0.0,2
1929,1857,5,3845847,2071,1,1,6,4,12,0,3,17,2,6,7,0.6778,0,3,2,2,0.6778,2
2583,754,2,1284062,1703,1,0,6,2,10,3,1,6,0,11,10,0.1778,2,5,3,0,0.2311,1
2153,3210,1,13880040,4324,0,3,6,1,9,0,5,15,1,12,11,0.0889,0,1,2,0,0.0889,1
2174,3706,1,14471930,3905,2,2,5,1,8,2,4,12,0,1,4,0.6667,0,3,2,2,0.6667,2
2613,847,1,1419572,1676,3,1,2,1,5,1,5,13,3,6,11,0.0889,0,1,2,0,0.0889,1
4312,2442,3,4295478,1759,2,0,5,4,11,0,2,10,3,7,6,0.8444,0,1,2,0,0.8444,2
665,2843,3,2968092,1044,3,0,2,4,8,3,0,6,1,2,7,0.6778,1,4,2,0,0.6778,2
2776,1017,3,2195703,2159,0,1,3,2,7,0,4,15,2,4,3,0.5,1,3,2,2,0.5,2
4434,2477,2,12479126,5038,0,0,2,3,7,3,2,8,1,12,12,0.0,0,0,2,0,0.0,0
1579,2834,1,1252628,442,2,1,6,3,11,2,1,5,0,0,7,0.6778,0,1,1,0,0.4745,2
3761,3589,3,5925439,1651,2,2,5,1,8,3,1,10,2,7,5,0.7556,0,2,2,1,0.7556,2
2600,1817,2,3230626,1778,2,2,4,4,10,3,2,10,1,9,1,0.1667,0,2,2,1,0.1667,1
4219,1369,5,2009692,1468,0,3,4,1,7,0,1,15,2,4,3,0.5,1,4,2,0,0.5,2
2515,787,1,2586082,3286,3,1,1,2,5,1,1,5,0,6,6,0.8444,0,0,2,1,0.8444,1
4988,3706,5,18200166,4911,2,0,6,4,12,1,2,14,0,0,12,0.0,0,0,1,0,0.0,1
3819,3013,1,1735488,576,1,2,1,2,5,3,0,4,1,3,3,0.5,1,2,2,2,0.5,2
4408,888,3,1087800,1225,1,2,2,1,5,2,3,14,2,8,12,0.0,0,0,0,0,0.0,1
1725,2505,5,6037050,2410,1,3,4,4,10,2,5,18,2,6,2,0.3333,0,0,2,1,0.3333,2
2213,3906,2,30533202,7817,2,0,6,2,10,2,3,10,2,7,5,0.7556,0,4,3,0,0.9823,2
2091,857,2,692456,808,0,3,2,4,8,0,2,11,3,13,2,0.3333,0,2,2,1,0.3333,2
1440,1777,1,11705099,6587,3,2,6,4,12,1,2,8,0,1,1,0.1667,0,1,2,0,0.1667,1
1660,466,3,2044808,4388,1,1,4,2,8,0,1,9,3,11,3,0.5,2,5,3,0,0.65,2
968,2162,2,1212882,561,1,3,3,4,9,0,5,17,3,3,2,0.3333,1,3,2,2,0.3333,2
3013,1166,4,1019084,874,3,1,6,1,9,0,2,13,3,1,1,0.1667,0,1,2,0,0.1667,1
646,2564,5,1451224,566,1,3,4,1,7,2,4,18,3,12,8,0.5111,0,2,2,1,0.5111,2
2390,2338,1,3483620,1490,0,0,4,1,7,1,3,8,3,1,12,0.0,0,1,2,0,0.0,1
2733,3501,3,11416761,3261,3,2,5,2,9,3,3,14,2,5,4,0.6667,2,4,3,0,0.8667,2
4033,3599,3,6906481,1919,2,3,5,1,8,1,2,13,1,12,9,0.3444,0,0,2,0,0.3444,1
3804,655,2,477495,729,0,0,4,2,8,3,2,8,2,3,10,0.1778,1,3,2,2,0.1778,2
2180,3626,2,3466456,956,0,2,2,3,7,0,4,14,0,6,7,0.6778,0,3,2,2,0.6778,2
1911,960,4,3541440,3689,0,1,1,2,5,2,2,13,2,12,4,0.6667,0,2,2,1,0.6667,2
4644,945,5,2690415,2847,2,2,4,2,8,1,2,16,3,3,6,0.8444,1,3,2,2,0.8444,2
1444,3065,1,2418285,789,3,1,4,3,9,2,5,13,0,6,3,0.5,0,2,2,2,0.5,2
1999,3836,2,8212876,2141,1,2,2,2,6,3,2,10,2,6,2,0.3333,0,0,2,1,0.3333,1
2708,2338,5,6198038,2651,3,2,1,1,4,0,0,12,0,7,8,0.5111,0,0,2,0,0.5111,1
1307,2573,3,810495,315,0,0,6,1,9,1,2,10,3,11,3,0.5,2,5,3,0,0.65,2
636,1844,3,12284728,6662,3,0,6,3,11,1,5,16,1,3,3,0.5,1,3,2,2,0.5,2
1598,485,3,1948245,4017,2,2,3,4,9,0,1,10,1,6,8,0.5111,0,2,2,2,0.5111,2
4798,947,4,4709431,4973,2,2,2,3,7,0,2,14,0,5,3,0.5,2,5,3,0,0.65,2
4582,577,1,4301535,7455,2,1,6,3,11,1,1,5,3,1,2,0.3333,0,1,2,0,0.3333,1
2546,1700,2,8161700,4801,3,2,6,2,10,3,0,6,3,5,4,0.6667,2,4,3,0,0.8667,2
656,2453,5,18211072,7424,3,1,2,1,5,3,3,17,1,10,1,0.1667,0,2,2,1,0.1667,1
4024,852,2,1158720,1360,1,2,1,2,5,3,5,16,3,3,4,0.6667,1,0,2,1,0.6667,2
3451,1797,5,6688434,3722,1,2,6,2,10,2,3,18,2,8,3,0.5,0,0,0,0,0.2,2
3447,1026,5,1479492,1442,1,1,1,3,6,3,1,13,2,13,1,0.1667,0,2,2,1,0.1667,1
3431,2311,4,1675475,725,2,2,6,3,11,2,1,12,2,0,4,0.6667,0,1,1,0,0.4667,2
2309,1970,1,3258380,1654,1,0,5,1,8,2,5,12,1,10,1,0.1667,0,0,2,0,0.1667,1
2804,3726,5,3435372,922,0,0,3,4,9,0,3,16,2,13,10,0.1778,0,2,2,1,0.1778,2
1145,2199,5,1431549,651,3,3,5,1,8,1,5,18,1,3,1,0.1667,1,0,2,1,0.1667,2
3886,3793,5,3349219,883,3,3,5,4,11,0,4,18,1,8,5,0.7556,0,5,1,0,0.5289,2
1432,981,3,1644156,1676,1,0,5,1,8,3,2,10,3,0,10,0.1778,0,2,1,1,0.1245,1
1370,3035,2,11098995,3657,3,2,3,2,7,0,5,16,2,1,6,0.8444,0,1,2,0,0.8444,2
2909,2731,1,6737377,2467,1,0,1,3,6,0,1,4,3,13,1,0.1667,0,0,2,0,0.1667,1
1489,1649,3,8378569,5081,3,2,3,3,8,2,4,16,3,0,7,0.6778,0,0,1,0,0.4745,2
1257,2640,5,18635760,7059,2,0,3,3,8,0,0,10,2,6,11,0.0889,0,2,2,2,0.0889,1
4788,729,2,5638086,7734,1,1,5,1,8,0,5,15,3,9,4,0.6667,0,1,2,0,0.6667,2
2856,1472,2,3136832,2131,1,1,3,2,7,2,0,5,0,12,3,0.5,0,2,2,1,0.5,1
2787,1514,1,6902326,4559,1,3,4,2,8,0,3,11,2,9,3,0.5,0,1,2,0,0.5,2
4769,637,4,1357447,2131,3,1,5,2,9,2,4,17,0,10,4,0.6667,0,2,2,1,0.6667,2
2571,2975,3,7862925,2643,3,3,6,4,12,3,5,18,2,1,10,0.1778,0,2,2,1,0.1778,2
3875,628,1,2237564,3563,1,0,5,2,9,3,0,2,2,8,11,0.0889,0,0,0,0,0.0356,0
1995,1948,3,14463900,7425,0,3,3,4,9,0,0,9,0,5,6,0.8444,2,5,3,0,1.0,2
3227,3464,3,22377440,6460,2,1,3,2,7,3,3,13,1,4,3,0.5,1,4,2,0,0.5,2
3446,1133,5,1487629,1313,2,0,4,1,7,3,0,10,0,6,7,0.6778,0,3,2,2,0.6778,2
3304,2745,4,6437025,2345,2,0,6,4,12,3,4,16,0,0,10,0.1778,0,1,1,0,0.1245,1
3605,2964,3,8482968,2862,3,1,2,1,5,2,5,17,3,5,11,0.0889,2,5,3,0,0.1156,2
4042,731,1,638894,874,3,1,6,4,12,3,2,7,3,6,8,0.5111,0,1,2,0,0.5111,1
3832,2695,4,8314075,3085,3,2,4,1,7,3,3,16,1,11,5,0.7556,2,5,3,0,0.9823,2
1143,1880,1,16183040,8608,3,2,2,1,5,2,1,6,2,4,12,0.0,1,1,2,0,0.0,1
1203,3558,1,5447298,1531,1,1,5,2,9,0,0,3,0,1,11,0.0889,0,3,2,2,0.0889,1
1358,405,1,192780,476,2,0,5,1,8,2,3,8,2,7,3,0.5,0,0,2,0,0.5,2
3460,3024,2,12105072,4003,1,2,6,2,10,2,1,8,0,9,12,0.0,0,1,2,0,0.0,0
1477,533,1,1118234,2098,0,1,4,2,8,3,3,9,0,1,12,0.0,0,2,2,1,0.0,1
4019,2719,2,11525841,4239,1,1,2,2,6,1,4,13,0,10,10,0.1778,0,1,2,0,0.1778,1
3164,1482,4,5083260,3430,3,3,3,4,9,3,5,18,0,10,7,0.6778,0,1,2,0,0.6778,2
4213,2769,5,9146007,3303,0,2,1,4,7,3,1,14,0,6,11,0.0889,0,4,2,0,0.0889,1
3604,3689,5,26321015,7135,1,0,4,1,7,3,4,18,1,2,6,0.8444,1,4,2,0,0.8444,2
1764,1964,5,2201644,1121,1,2,2,3,7,2,1,14,1,0,1,0.1667,0,1,1,0,0.1167,1
1332,1864,1,5880920,3155,3,2,2,4,8,3,1,6,2,6,10,0.1778,0,1,2,0,0.1778,1
4318,3074,5,6851946,2229,1,2,1,1,4,3,3,18,1,0,7,0.6778,0,2,1,1,0.4745,2
4013,1739,3,8861944,5096,0,0,5,1,8,0,1,8,2,3,3,0.5,1,2,2,2,0.5,2
2114,2347,5,2415063,1029,0,0,3,4,9,2,4,18,3,10,4,0.6667,0,1,2,0,0.6667,2
1715,995,5,1551205,1559,3,0,6,1,9,2,2,14,2,0,3,0.5,0,1,1,0,0.35,2
3155,448,1,2182208,4871,1,2,6,2,10,3,1,6,1,10,5,0.7556,0,2,2,1,0.7556,2
1683,3965,2,2172820,548,1,0,5,4,11,1,4,12,3,4,10,0.1778,1,1,2,0,0.1778,2
1761,465,3,324570,698,1,1,3,3,8,0,2,11,1,3,9,0.3444,1,3,2,2,0.3444,2
619,2806,1,3294244,1174,3,2,3,2,7,2,2,8,2,6,11,0.0889,0,4,2,0,0.0889,1
2471,2004,5,2517024,1256,3,1,5,2,9,1,5,18,0,0,11,0.0889,0,2,1,1,0.0622,1
2829,607,1,3720910,6130,2,2,5,2,9,1,2,8,2,6,6,0.8444,0,3,2,2,0.8444,2
879,2519,1,22167200,8800,1,1,5,3,10,1,5,13,1,10,12,0.0,0,4,2,0,0.0,1
2456,531,1,3503007,6597,3,2,1,1,4,1,1,6,2,11,4,0.6667,2,5,3,0,0.8667,2
645,2334,5,18333570,7855,0,3,5,3,10,2,1,15,2,3,11,0.0889,1,2,2,2,0.0889,2
852,2004,5,735468,367,0,2,4,1,7,0,0,12,3,0,4,0.6667,0,0,1,0,0.4667,2
2779,2093,5,5052502,2414,0,1,4,4,10,1,2,15,0,3,5,0.7556,1,3,2,2,0.7556,2
2372,987,2,617862,626,2,2,1,2,5,2,1,8,2,2,9,0.3444,1,4,2,0,0.3444,2
4846,2620,3,2428740,927,3,2,2,1,5,1,0,8,0,2,8,0.5111,1,1,2,1,0.5111,2
2160,2017,2,3695144,1832,2,1,4,1,7,0,5,15,1,6,3,0.5,0,3,2,2,0.5,2
3993,2204,3,9668948,4387,3,0,5,1,8,0,4,14,3,1,1,0.1667,0,1,2,0,0.1667,1
3661,2487,5,7234683,2909,0,1,6,4,12,3,1,13,3,3,11,0.0889,1,3,2,2,0.0889,2
687,2407,3,763019,317,3,0,2,3,7,0,5,16,0,3,4,0.6667,1,3,2,2,0.6667,2
3955,470,5,4063620,8646,3,3,1,3,6,3,0,13,3,11,4,0.6667,2,5,3,0,0.8667,2
1593,3981,1,4693599,1179,2,1,5,3,10,0,5,13,0,8,2,0.3333,0,0,0,0,0.1333,0
1325,1176,1,5346096,4546,1,1,3,3,8,3,5,13,3,10,2,0.3333,0,4,2,0,0.3333,1
3581,3181,5,4186196,1316,2,1,3,1,6,2,0,11,1,6,10,0.1778,0,1,2,0,0.1778,1
3019,2193,5,9484725,4325,3,1,2,1,5,3,0,11,1,13,6,0.8444,0,4,2,0,0.8444,2
2497,1327,5,1524723,1149,1,1,1,2,5,2,4,18,1,1,9,0.3444,0,4,2,0,0.3444,2
4142,2662,1,5598186,2103,1,3,1,1,4,2,3,11,3,3,3,0.5,1,2,2,2,0.5,2
3507,2838,4,12129612,4274,2,0,4,4,10,2,1,10,2,4,12,0.0,1,0,2,1,0.0,1
1970,885,5,705345,797,2,1,4,1,7,1,4,18,1,0,2,0.3333,0,4,2,0,0.3333,2
2151,1733,1,4746687,2739,2,3,5,4,11,1,5,15,0,4,10,0.1778,1,5,3,0,0.2311,2
4394,624,1,3056352,4898,1,0,2,2,6,0,1,4,3,10,3,0.5,0,4,2,0,0.5,2
691,3632,2,2785744,767,0,2,1,1,4,3,1,8,1,4,3,0.5,1,0,2,1,0.5,2
4304,1639,5,14741166,8994,1,3,5,2,9,3,2,17,3,2,1,0.1667,1,0,2,1,0.1667,2
645,2843,4,1407285,495,2,3,6,1,9,3,1,13,2,12,9,0.3444,0,2,2,1,0.3444,2
3821,3717,5,7883757,2121,1,0,6,1,9,2,0,10,3,0,6,0.8444,0,1,1,0,0.5911,2
3584,1940,1,838080,432,3,0,5,4,11,1,0,2,2,10,10,0.1778,0,2,2,1,0.1778,2
4693,1604,1,1348964,841,3,0,2,4,8,0,0,2,2,2,1,0.1667,1,5,3,0,0.2167,2
2109,1454,5,9452454,6501,3,0,3,1,6,3,1,12,2,1,3,0.5,0,3,2,2,0.5,2
