plot_size_sqft,building_size_sqft,num_floors,planned_duration_months,plot_shape_code,topography_code,design_complexity_score,customization_level,site_difficulty_score,kerala_district_code,construction_start_month,monsoon_exposure_score,district_risk_tier,terrain_code,rainfall_code,flood_risk_code,effective_monsoon_score,time_delay_risk
1812,3447,3,13,3,3,15,3,7,0,3,0.5,0,1,1,0,0.35,2
4163,656,2,8,0,1,13,4,2,0,4,0.6667,0,4,2,0,0.6667,2
4448,519,1,15,2,2,4,0,7,6,5,0.7556,0,2,2,2,0.7556,2
859,3023,1,19,3,3,9,2,7,0,4,0.6667,0,1,1,0,0.4667,2
1524,2155,1,20,3,0,2,0,0,10,3,0.5,0,4,2,0,0.5,1
3018,1590,4,27,0,0,10,1,3,7,11,0.0889,0,1,2,0,0.0889,1
3093,1622,5,31,0,1,18,4,4,0,7,0.6778,0,1,1,0,0.4745,2
2312,3908,2,28,1,3,17,5,7,0,5,0.7556,0,4,2,0,0.7556,2
4126,3617,2,18,2,2,12,3,6,7,8,0.5111,0,0,2,0,0.5111,2
3420,1208,3,10,3,1,7,0,5,4,12,0.0,1,0,2,1,0.0,1
1865,3528,5,14,2,0,10,0,2,6,9,0.3444,0,4,2,0,0.3444,2
4344,2861,2,27,2,2,12,3,5,10,7,0.6778,0,0,2,0,0.6778,2
3899,3641,2,26,1,1,11,3,3,0,2,0.3333,0,1,1,0,0.2333,1
2417,3563,5,28,1,2,14,1,5,6,11,0.0889,0,2,2,2,0.0889,1
3885,1786,2,22,3,3,9,1,9,11,9,0.3444,2,5,3,0,0.4477,2
4867,1421,2,10,0,0,4,0,1,0,3,0.5,0,1,1,0,0.35,1
815,2090,3,33,1,2,12,2,4,9,12,0.0,0,0,2,1,0.0,1
4602,1693,2,20,2,0,12,4,1,9,12,0.0,0,1,2,0,0.0,1
3803,665,5,27,2,0,18,4,1,5,8,0.5111,2,5,3,0,0.6644,2
2024,1783,5,26,0,1,11,0,2,0,8,0.5111,0,2,1,1,0.3578,2
4042,3045,2,15,1,0,12,4,3,6,11,0.0889,0,0,2,1,0.0889,0
3426,3847,1,20,0,3,5,0,6,9,5,0.7556,0,4,2,0,0.7556,2
3630,1643,4,14,2,2,14,2,4,12,1,0.1667,0,4,2,0,0.1667,1
3897,2935,1,7,0,2,6,1,4,0,9,0.3444,0,4,2,0,0.3444,2
3267,2721,5,23,2,2,18,3,4,6,4,0.6667,0,0,2,1,0.6667,2
3021,3447,4,10,0,2,18,5,6,1,7,0.6778,0,4,2,0,0.6778,2
2272,2130,4,7,1,1,13,2,2,3,12,0.0,1,3,2,2,0.0,2
2001,3654,1,29,2,3,5,0,6,6,8,0.5111,0,2,2,2,0.5111,2
814,1073,1,23,0,1,7,2,5,6,4,0.6667,0,2,2,2,0.6667,2
3936,569,2,21,1,0,8,2,3,4,1,0.1667,1,5,3,0,0.2167,1
2127,2650,5,6,1,3,18,5,9,1,1,0.1667,0,4,2,0,0.1667,2
3686,2105,5,10,2,3,15,1,8,1,9,0.3444,0,1,2,0,0.3444,2
4331,855,5,8,0,2,12,0,5,8,4,0.6667,0,0,0,0,0.2667,2
2115,3484,5,31,0,3,13,0,6,0,12,0.0,0,1,1,0,0.0,1
3197,1576,5,32,0,2,12,0,4,9,1,0.1667,0,2,2,1,0.1667,1
1550,1217,2,14,0,1,11,3,4,7,3,0.5,0,0,2,0,0.5,1
3705,2402,2,25,3,1,7,1,4,11,9,0.3444,2,5,3,0,0.4477,2
4832,580,1,12,1,0,12,5,3,2,6,0.8444,1,4,2,0,0.8444,2
1186,3650,3,18,0,3,17,4,9,4,5,0.7556,1,1,2,0,0.7556,2
2574,1458,5,14,3,1,15,2,2,6,11,0.0889,0,4,2,0,0.0889,1
2768,3329,2,24,2,0,12,4,2,11,4,0.6667,2,5,3,0,0.8667,2
1030,3136,2,12,2,3,13,3,7,0,9,0.3444,0,1,1,0,0.2411,2
1874,3637,5,14,2,3,15,1,8,0,1,0.1667,0,1,1,0,0.1167,2
4469,1947,4,16,3,0,14,3,3,9,1,0.1667,0,0,2,1,0.1667,1
2208,3668,2,32,1,3,15,4,8,3,7,0.6778,1,0,2,1,0.6778,2
1821,2339,3,18,3,2,14,3,4,12,8,0.5111,0,4,2,0,0.5111,2
4011,3982,3,18,3,2,18,5,5,0,8,0.5111,0,4,2,0,0.5111,2
3038,2343,2,23,3,0,14,5,0,0,11,0.0889,0,1,1,0,0.0622,0
1452,1509,1,6,2,0,2,0,1,4,8,0.5111,1,5,3,0,0.6644,2
2147,2017,4,26,0,1,13,2,3,11,4,0.6667,2,5,3,0,0.8667,2
967,637,3,14,2,1,13,3,3,9,1,0.1667,0,0,2,1,0.1667,1
2066,1411,5,24,1,2,18,4,6,0,3,0.5,0,4,2,0,0.5,2
3016,2576,3,30,1,3,13,2,7,9,4,0.6667,0,0,2,1,0.6667,2
2887,3628,5,12,0,3,17,2,6,4,8,0.5111,1,5,3,0,0.6644,2
2061,1173,5,4,0,3,18,4,7,5,1,0.1667,2,5,3,0,0.2167,2
3349,2201,4,17,2,0,10,1,3,0,1,0.1667,0,0,1,0,0.1167,1
3552,714,1,20,1,2,12,4,6,9,6,0.8444,0,2,2,1,0.8444,2
685,2906,1,6,2,3,13,4,6,3,11,0.0889,1,1,2,1,0.0889,2
4092,2510,1,25,1,0,8,3,2,0,7,0.6778,0,2,1,1,0.4745,1
1423,2374,3,12,3,0,12,3,1,12,5,0.7556,0,4,2,0,0.7556,2
2809,3522,4,28,2,2,12,1,7,0,11,0.0889,0,2,1,1,0.0622,1
2004,431,3,6,3,1,11,2,5,6,10,0.1778,0,1,2,0,0.1778,1
1962,2828,3,14,0,0,6,0,0,8,7,0.6778,0,0,0,0,0.2711,1
1493,3810,3,20,2,1,11,2,3,0,2,0.3333,0,2,1,1,0.2333,1
3674,1819,3,25,0,1,15,4,5,6,12,0.0,0,0,2,1,0.0,1
4939,3573,2,18,2,3,13,3,8,6,8,0.5111,0,2,2,2,0.5111,2
2286,3273,3,17,0,1,15,4,2,8,4,0.6667,0,0,0,0,0.2667,1
1670,3044,5,35,2,2,16,2,5,7,4,0.6667,0,0,2,0,0.6667,2
4028,1116,1,18,2,2,6,1,4,4,2,0.3333,1,4,2,0,0.3333,2
1538,521,2,18,1,3,17,5,6,4,11,0.0889,1,1,2,0,0.0889,1
1077,3045,4,17,0,1,18,5,2,9,1,0.1667,0,2,2,1,0.1667,2
634,3945,3,36,0,0,10,2,2,5,12,0.0,2,5,3,0,0.0,2
3548,2859,2,36,2,2,14,4,6,11,3,0.5,2,1,2,0,0.5,2
2948,3627,4,36,1,0,10,1,2,0,7,0.6778,0,1,1,0,0.4745,2
3948,1825,4,12,1,3,18,4,8,2,2,0.3333,1,5,3,0,0.4333,2
3371,919,5,7,3,2,18,5,4,3,1,0.1667,1,3,2,2,0.1667,2
1815,1581,3,11,0,0,16,5,2,10,11,0.0889,0,4,2,0,0.0889,1
3860,2443,2,10,2,1,5,0,3,8,3,0.5,0,0,0,0,0.2,1
783,2942,3,18,0,3,9,0,8,11,9,0.3444,2,5,3,0,0.4477,2
3960,2578,1,17,1,1,11,4,3,11,1,0.1667,2,5,3,0,0.2167,2
1733,3116,5,11,1,3,15,1,9,0,7,0.6778,0,2,1,1,0.4745,2
979,634,5,18,0,2,18,3,6,0,9,0.3444,0,2,1,1,0.2411,2
3959,3041,5,15,0,0,18,4,3,6,1,0.1667,0,2,2,2,0.1667,2
2224,1272,4,17,1,3,18,5,8,6,11,0.0889,0,4,2,0,0.0889,1
3389,2411,2,10,0,3,17,5,7,12,8,0.5111,0,2,2,1,0.5111,2
2483,2229,4,9,3,0,14,3,2,13,9,0.3444,0,2,2,1,0.3444,2
4689,1948,3,18,2,2,8,0,7,4,11,0.0889,1,3,2,2,0.0889,2
1802,3913,3,7,3,0,16,5,2,10,3,0.5,0,0,2,0,0.5,2
643,2693,4,21,1,3,17,3,8,1,5,0.7556,0,1,2,0,0.7556,2
1068,2391,3,11,3,0,6,0,1,5,4,0.6667,2,5,3,0,0.8667,2
2125,1451,2,18,1,1,7,1,4,4,12,0.0,1,5,3,0,0.0,1
4457,3136,2,24,3,2,8,1,5,0,7,0.6778,0,1,1,0,0.4745,2
810,868,3,18,1,3,18,5,8,8,9,0.3444,0,4,1,0,0.2411,1
2310,2719,2,32,0,1,11,3,2,10,10,0.1778,0,0,2,0,0.1778,0
1100,2258,1,3,1,2,14,5,5,6,4,0.6667,0,1,2,0,0.6667,2
1726,1515,5,15,2,1,17,3,5,9,8,0.5111,0,4,2,0,0.5111,2
4218,2540,1,9,1,3,9,2,7,1,3,0.5,0,1,2,0,0.5,2
4383,3111,2,29,2,2,14,4,6,8,8,0.5111,0,1,1,0,0.3578,1
4082,1174,1,17,1,1,7,2,5,0,6,0.8444,0,1,1,0,0.5911,2
3286,2214,1,7,2,2,4,0,6,1,9,0.3444,0,3,2,2,0.3444,2
2821,632,3,13,2,0,16,5,1,0,2,0.3333,0,2,1,1,0.2333,1
3815,3923,3,11,1,3,17,4,9,7,5,0.7556,0,1,2,0,0.7556,2
4867,1655,2,26,2,3,11,2,9,5,10,0.1778,2,5,3,0,0.2311,2
3549,640,1,10,1,2,6,1,6,9,11,0.0889,0,1,2,0,0.0889,0
1882,3870,3,24,0,2,12,2,7,1,2,0.3333,0,1,2,0,0.3333,2
3197,3275,5,32,3,3,15,1,7,0,12,0.0,0,0,1,0,0.0,1
2049,3081,5,11,0,3,18,5,6,7,7,0.6778,0,0,2,0,0.6778,2
4530,1160,4,23,0,0,8,0,1,8,10,0.1778,0,0,0,0,0.0711,0
2990,3170,3,20,1,2,8,0,5,6,9,0.3444,0,1,2,0,0.3444,1
1579,1553,5,20,0,1,17,3,5,7,12,0.0,0,0,2,0,0.0,1
2376,2638,2,36,1,1,11,3,4,10,11,0.0889,0,4,2,0,0.0889,1
4888,1324,1,13,2,3,13,4,7,7,3,0.5,0,0,2,0,0.5,2
4118,3881,4,35,1,3,18,4,8,5,5,0.7556,2,4,3,0,0.9823,2
4160,1631,1,27,2,2,10,3,7,6,5,0.7556,0,1,2,0,0.7556,2
623,3484,5,27,0,1,17,3,4,2,1,0.1667,1,0,2,1,0.1667,2
3514,1502,3,5,2,2,8,0,7,8,9,0.3444,0,0,0,0,0.1378,2
2770,1891,4,10,0,0,14,3,3,0,3,0.5,0,1,1,0,0.35,2
4332,3855,3,10,2,0,16,5,1,5,12,0.0,2,4,3,0,0.0,2
1382,1741,3,10,3,3,17,4,9,6,5,0.7556,0,4,2,0,0.7556,2
3901,3249,2,18,0,3,13,3,9,7,5,0.7556,0,1,2,0,0.7556,2
4285,1740,4,18,2,3,18,4,9,6,3,0.5,0,0,2,1,0.5,2
2819,2078,4,9,3,1,18,5,5,2,4,0.6667,1,1,2,1,0.6667,2
3721,1164,3,23,2,2,14,3,4,1,2,0.3333,0,4,2,0,0.3333,2
2696,1417,4,32,0,2,18,5,6,6,7,0.6778,0,2,2,2,0.6778,2
1074,2140,5,14,3,3,15,1,9,10,11,0.0889,0,2,2,1,0.0889,2
2986,1729,1,11,1,0,4,1,0,0,12,0.0,0,2,1,1,0.0,0
3589,631,2,17,0,0,14,5,1,4,7,0.6778,1,3,2,2,0.6778,2
3817,2300,5,18,2,2,18,3,6,5,4,0.6667,2,4,3,0,0.8667,2
3005,2045,5,28,3,0,12,1,0,7,8,0.5111,0,2,2,1,0.5111,2
3277,2843,3,31,2,0,14,4,0,11,2,0.3333,2,5,3,0,0.4333,2
3822,1716,2,14,1,3,13,3,8,7,9,0.3444,0,2,2,1,0.3444,2
4280,1026,1,8,0,0,2,0,1,11,6,0.8444,2,5,3,0,1.0,2
713,3689,4,28,1,0,16,4,2,1,9,0.3444,0,4,2,0,0.3444,2
1144,3577,3,25,2,0,16,5,0,2,1,0.1667,1,4,2,0,0.1667,1
4147,3110,5,18,0,2,12,0,4,7,8,0.5111,0,2,2,1,0.5111,2
3417,507,1,12,1,2,10,3,7,9,10,0.1778,0,0,2,1,0.1778,1
2999,2621,2,28,3,3,7,0,6,10,5,0.7556,0,4,2,0,0.7556,2
1723,2481,3,10,1,3,11,1,7,0,3,0.5,0,2,1,1,0.35,2
4160,3793,4,25,1,0,12,2,1,4,2,0.3333,1,1,2,0,0.3333,2
4459,2115,2,28,0,0,4,0,2,5,5,0.7556,2,4,3,0,0.9823,2
919,3559,5,28,0,3,15,1,8,12,11,0.0889,0,4,2,0,0.0889,1
4041,3218,4,35,1,1,17,4,4,0,5,0.7556,0,1,1,0,0.5289,2
2138,835,3,13,1,1,9,1,2,7,1,0.1667,0,4,3,0,0.2167,1
1875,2881,1,8,1,3,15,5,7,11,3,0.5,2,5,3,0,0.65,2
2602,576,2,36,2,1,11,3,4,0,4,0.6667,0,1,1,0,0.4667,2
2959,2613,2,17,0,0,10,3,2,11,12,0.0,2,5,3,0,0.0,2
2261,1387,2,36,3,2,16,5,6,4,2,0.3333,1,4,2,0,0.3333,2
1174,3660,3,12,1,2,12,2,5,12,7,0.6778,0,0,2,0,0.6778,2
4619,2111,2,14,0,3,15,4,7,0,9,0.3444,0,1,1,0,0.2411,1
3220,3864,1,10,0,1,7,2,3,6,11,0.0889,0,1,2,0,0.0889,1
845,2968,4,13,0,3,18,4,7,9,9,0.3444,0,2,2,1,0.3444,2
4364,3660,1,3,2,2,10,3,6,7,9,0.3444,0,0,2,0,0.3444,2
4578,2900,3,27,2,3,11,1,6,12,5,0.7556,0,0,2,0,0.7556,2
1341,1184,2,14,0,3,13,3,6,10,12,0.0,0,4,2,0,0.0,1
3945,2263,1,30,3,2,6,1,6,5,5,0.7556,2,4,3,0,0.9823,2
1846,1549,3,21,2,2,8,0,5,9,5,0.7556,0,4,2,0,0.7556,2
3583,1841,3,18,3,0,16,5,0,7,2,0.3333,0,2,2,1,0.3333,1
1822,526,5,18,1,3,15,1,6,6,11,0.0889,0,0,2,1,0.0889,1
3333,3799,4,15,2,3,11,0,7,8,8,0.5111,0,0,0,0,0.2044,2
4013,2599,3,21,2,0,8,1,2,1,6,0.8444,0,1,2,0,0.8444,2
2150,1594,4,13,2,1,11,1,4,4,5,0.7556,1,5,3,0,0.9823,2
901,3417,1,34,0,3,5,0,8,6,4,0.6667,0,1,2,0,0.6667,2
1288,3654,4,7,0,2,12,1,5,8,3,0.5,0,0,0,0,0.2,2
3612,3143,3,29,0,3,11,1,6,7,11,0.0889,0,4,3,0,0.1156,1
2974,2671,1,21,2,3,7,1,7,0,12,0.0,0,1,1,0,0.0,0
3703,3456,1,6,0,3,5,0,8,10,8,0.5111,0,4,2,0,0.5111,2
3190,3027,2,30,1,0,6,1,2,9,1,0.1667,0,4,2,0,0.1667,1
2677,1110,5,31,2,3,17,2,8,3,4,0.6667,1,3,2,2,0.6667,2
1259,3668,5,14,2,1,18,5,5,3,12,0.0,1,3,2,2,0.0,2
663,3935,4,36,2,2,10,0,4,3,6,0.8444,1,3,2,2,0.8444,2
1857,1588,3,28,1,2,10,1,5,9,1,0.1667,0,0,2,1,0.1667,1
2043,845,4,14,1,1,15,3,2,0,3,0.5,0,0,1,0,0.35,2
1874,2508,2,4,1,1,7,1,3,6,8,0.5111,0,4,2,0,0.5111,2
1833,3823,5,25,2,1,17,3,4,4,8,0.5111,1,1,2,0,0.5111,2
792,424,5,20,2,1,18,4,5,0,2,0.3333,0,2,1,1,0.2333,2
2158,2138,5,14,0,2,18,5,6,8,1,0.1667,0,4,1,0,0.1167,1
2059,3894,2,15,0,3,15,4,9,4,7,0.6778,1,4,2,0,0.6778,2
4307,3206,3,11,3,3,17,4,8,0,12,0.0,0,1,1,0,0.0,2
1812,982,5,17,3,0,18,5,0,4,12,0.0,1,3,2,2,0.0,2
3329,1005,5,17,0,2,16,2,6,10,4,0.6667,0,4,2,0,0.6667,2
1466,3244,3,16,1,3,18,5,9,6,11,0.0889,0,2,2,2,0.0889,2
3847,1858,4,13,1,2,16,3,4,12,3,0.5,0,2,2,1,0.5,2
1045,1736,4,34,1,2,18,4,5,7,3,0.5,0,0,2,0,0.5,2
856,2204,1,21,1,3,15,5,6,6,10,0.1778,0,2,2,2,0.1778,1
1568,924,4,28,0,0,14,3,1,9,7,0.6778,0,0,2,1,0.6778,2
1133,2817,5,18,0,2,12,0,4,6,5,0.7556,0,0,2,1,0.7556,2
3039,1714,5,7,2,2,16,2,5,9,10,0.1778,0,2,2,1,0.1778,2
1014,2134,4,7,2,1,9,0,5,3,12,0.0,1,3,2,2,0.0,2
2156,2092,4,10,3,1,9,0,4,1,11,0.0889,0,4,2,0,0.0889,1
1976,2186,2,31,2,3,11,2,8,7,8,0.5111,0,2,2,1,0.5111,2
1883,667,5,14,2,3,13,0,9,0,2,0.3333,0,0,1,0,0.2333,1
1273,901,5,13,0,0,10,0,3,6,7,0.6778,0,0,2,1,0.6778,2
4931,2828,3,16,2,3,17,4,9,5,3,0.5,2,5,3,0,0.65,2
3231,2732,3,11,0,2,16,4,6,2,7,0.6778,1,4,2,0,0.6778,2
633,3305,2,29,1,2,16,5,6,9,1,0.1667,0,0,2,1,0.1667,1
1300,1090,4,28,3,0,12,2,0,10,6,0.8444,0,2,2,1,0.8444,2
1283,1612,1,36,3,1,5,1,3,6,3,0.5,0,2,2,2,0.5,1
2400,1873,2,11,1,3,11,2,6,6,11,0.0889,0,0,2,1,0.0889,0
3424,913,1,28,2,1,13,5,2,9,11,0.0889,0,2,2,1,0.0889,1
3974,2995,2,28,3,3,7,0,9,13,2,0.3333,0,1,2,0,0.3333,1
4661,2243,5,8,3,2,16,2,4,4,2,0.3333,1,3,2,2,0.3333,2
744,3039,4,28,2,3,18,5,7,1,10,0.1778,0,3,2,2,0.1778,2
2895,2899,5,10,0,0,10,0,0,13,9,0.3444,0,4,2,0,0.3444,2
1516,1581,3,6,1,0,6,0,3,8,1,0.1667,0,0,0,0,0.0667,1
1963,2436,5,33,3,1,15,2,5,7,12,0.0,0,2,2,1,0.0,1
4144,2947,3,7,0,0,8,1,0,6,4,0.6667,0,4,2,0,0.6667,2
2849,2230,3,16,0,0,12,3,2,6,3,0.5,0,1,2,0,0.5,2
2636,3201,1,18,3,0,10,4,0,4,12,0.0,1,0,2,1,0.0,1
1232,810,1,31,1,1,3,0,3,4,7,0.6778,1,4,2,0,0.6778,2
4752,3533,3,12,1,2,12,2,6,3,8,0.5111,1,2,2,2,0.5111,2
1199,1585,3,28,2,0,12,3,3,11,10,0.1778,2,5,3,0,0.2311,2
4534,758,5,11,3,0,16,3,1,6,12,0.0,0,1,2,0,0.0,1
2097,1780,3,28,3,3,9,0,9,8,9,0.3444,0,4,1,0,0.2411,1
4452,1876,4,30,0,3,15,2,9,0,12,0.0,0,2,1,1,0.0,1
716,980,2,18,1,2,10,2,5,5,3,0.5,2,5,3,0,0.65,2
4625,1834,2,18,0,3,15,4,9,11,9,0.3444,2,4,3,0,0.4477,2
4685,2624,2,30,2,0,6,1,2,0,3,0.5,0,2,1,1,0.35,1
4386,3995,1,13,2,3,7,1,7,8,8,0.5111,0,0,0,0,0.2044,1
3755,1565,2,10,2,1,7,1,3,9,12,0.0,0,0,2,1,0.0,1
3655,1666,1,16,1,3,5,0,6,1,2,0.3333,0,1,2,0,0.3333,1
3385,2441,2,20,1,0,6,1,1,5,3,0.5,2,5,3,0,0.65,2
3512,2391,5,16,0,3,15,1,8,6,12,0.0,0,1,2,0,0.0,1
1557,3437,5,24,3,1,13,1,3,1,4,0.6667,0,1,2,0,0.6667,2
3305,1422,4,21,0,0,10,1,1,6,9,0.3444,0,3,2,2,0.3444,2
1185,3660,5,20,2,1,18,5,5,8,1,0.1667,0,0,0,0,0.0667,1
3745,783,5,6,1,1,17,3,3,0,1,0.1667,0,1,1,0,0.1167,2
1615,690,3,10,1,1,15,4,5,10,6,0.8444,0,1,2,0,0.8444,2
2666,1087,1,35,0,1,7,2,3,8,5,0.7556,0,0,0,0,0.3022,1
788,1454,2,22,1,0,10,3,2,6,3,0.5,0,1,2,0,0.5,1
1244,2967,2,31,1,1,15,5,2,7,6,0.8444,0,0,2,0,0.8444,2
661,507,2,10,2,1,13,4,4,13,2,0.3333,0,2,2,1,0.3333,2
2732,629,3,4,3,2,16,4,4,6,4,0.6667,0,2,2,2,0.6667,2
1570,2516,3,10,0,1,13,3,2,7,2,0.3333,0,0,2,0,0.3333,2
1014,3456,2,15,1,2,16,5,6,0,1,0.1667,0,4,2,0,0.1667,1
3966,2661,2,22,1,1,11,3,3,12,9,0.3444,0,4,2,0,0.3444,1
4329,974,3,10,1,0,16,5,1,3,1,0.1667,1,1,2,1,0.1667,2
4661,598,2,5,1,1,13,4,4,6,4,0.6667,0,0,2,1,0.6667,2
3507,2066,2,18,3,0,8,2,2,1,6,0.8444,0,2,2,1,0.8444,2
2371,691,1,16,3,2,6,1,7,2,11,0.0889,1,5,3,0,0.1156,1
819,1575,2,14,3,0,4,0,0,3,7,0.6778,1,3,2,2,0.6778,2
3620,3328,1,14,2,2,12,4,4,6,7,0.6778,0,0,2,1,0.6778,2
3038,784,5,19,0,3,18,3,7,7,7,0.6778,0,2,2,1,0.6778,2
4013,1281,1,26,0,3,13,4,7,6,3,0.5,0,0,2,1,0.5,1
1038,2225,5,19,3,2,12,0,5,7,11,0.0889,0,2,2,1,0.0889,1
2240,2441,4,23,0,3,17,3,6,7,6,0.8444,0,2,2,1,0.8444,2
3096,2000,1,21,2,0,12,5,3,4,9,0.3444,1,1,2,0,0.3444,2
4041,616,3,16,2,0,10,2,0,6,4,0.6667,0,1,2,0,0.6667,2
2386,1169,1,5,0,0,4,1,1,11,11,0.0889,2,5,3,0,0.1156,2
4229,1494,2,23,3,1,15,5,3,4,11,0.0889,1,4,2,0,0.0889,1
4707,687,2,6,1,0,14,5,0,3,3,0.5,1,3,2,2,0.5,2
4574,3928,2,6,1,3,15,4,6,6,12,0.0,0,1,2,0,0.0,1
2593,2096,5,6,3,3,13,0,8,10,11,0.0889,0,0,2,0,0.0889,2
2330,3552,4,25,2,3,13,1,9,1,10,0.1778,0,1,2,0,0.1778,1
3940,1471,2,15,3,0,14,5,3,3,12,0.0,1,3,2,2,0.0,2
2458,2550,5,11,2,3,18,5,8,1,8,0.5111,0,1,2,0,0.5111,2
3817,2457,4,29,3,1,18,5,5,10,9,0.3444,0,4,2,0,0.3444,2
4133,1292,2,10,1,0,8,2,1,11,1,0.1667,2,5,3,0,0.2167,2
879,1069,3,27,3,2,12,2,7,0,7,0.6778,0,1,1,0,0.4745,2
1470,3666,4,6,0,1,17,4,2,10,9,0.3444,0,0,2,0,0.3444,2
3816,566,1,16,2,1,5,1,5,7,1,0.1667,0,0,2,0,0.1667,0
4674,3092,5,18,1,1,11,0,5,6,10,0.1778,0,2,2,2,0.1778,2
3170,1014,1,22,3,0,8,3,2,3,3,0.5,1,3,2,2,0.5,2
3804,408,1,28,2,3,15,5,9,6,4,0.6667,0,0,2,1,0.6667,2
2317,3737,1,20,2,3,9,2,9,7,1,0.1667,0,2,2,1,0.1667,1
1972,805,2,22,1,0,12,4,3,10,6,0.8444,0,0,2,0,0.8444,2
1428,1519,5,18,0,2,12,0,6,7,12,0.0,0,1,2,0,0.0,1
3408,3442,5,14,0,3,18,3,7,10,9,0.3444,0,0,2,0,0.3444,2
4687,2316,4,12,0,2,16,3,4,6,11,0.0889,0,2,2,2,0.0889,2
1529,3238,2,18,1,2,12,3,4,7,9,0.3444,0,0,2,0,0.3444,1
2256,3744,2,21,0,0,14,5,1,12,8,0.5111,0,0,2,0,0.5111,2
3489,3585,4,6,1,1,17,4,2,6,5,0.7556,0,4,2,0,0.7556,2
1462,571,3,8,0,3,13,2,6,7,8,0.5111,0,1,2,0,0.5111,2
2492,2091,2,11,3,2,6,0,6,1,7,0.6778,0,2,2,1,0.6778,2
4097,3153,3,14,2,0,14,4,3,2,1,0.1667,1,1,2,1,0.1667,2
2295,1887,4,19,3,1,17,4,2,0,7,0.6778,0,1,1,0,0.4745,2
1503,3947,2,19,2,2,16,5,7,13,12,0.0,0,2,2,1,0.0,1
1796,692,1,27,1,2,14,5,6,9,12,0.0,0,0,2,1,0.0,1
3804,2484,5,24,0,3,13,0,6,12,4,0.6667,0,2,2,1,0.6667,2
2849,3838,2,18,2,3,11,2,6,7,4,0.6667,0,0,2,0,0.6667,2
828,527,5,31,3,1,18,4,4,7,12,0.0,0,0,2,0,0.0,1
2133,1405,2,24,3,3,7,0,8,6,2,0.3333,0,1,2,0,0.3333,1
4738,788,5,18,3,0,18,5,3,0,7,0.6778,0,4,2,0,0.6778,2
4497,1610,4,11,0,2,14,2,7,9,1,0.1667,0,2,2,1,0.1667,2
2536,3005,2,7,1,0,4,0,2,6,1,0.1667,0,2,2,2,0.1667,1
3875,1193,2,21,3,1,7,1,3,1,11,0.0889,0,2,2,1,0.0889,1
2585,3078,3,14,0,1,11,2,5,1,8,0.5111,0,4,2,0,0.5111,2
610,659,2,17,0,3,9,1,9,12,7,0.6778,0,4,2,0,0.6778,2
3205,3601,2,4,0,0,10,3,3,0,9,0.3444,0,1,1,0,0.2411,2
3908,1727,5,14,0,1,18,5,2,0,9,0.3444,0,0,1,0,0.2411,1
2445,495,4,25,3,2,10,0,7,6,6,0.8444,0,0,2,1,0.8444,2
4477,3062,1,32,3,3,15,5,7,0,4,0.6667,0,4,2,0,0.6667,2
2497,2404,4,16,3,0,10,1,1,1,2,0.3333,0,1,2,0,0.3333,1
4024,1098,3,7,2,1,7,0,4,8,2,0.3333,0,1,1,0,0.2333,1
2694,2777,1,20,2,1,13,5,3,1,2,0.3333,0,1,2,0,0.3333,1
4244,1517,3,32,0,0,10,2,2,11,2,0.3333,2,5,3,0,0.4333,2
3837,3553,1,22,2,1,5,1,4,13,5,0.7556,0,0,2,0,0.7556,2
813,1698,5,15,0,1,15,2,4,0,1,0.1667,0,1,1,0,0.1167,1
3813,1836,2,9,2,0,8,2,3,8,6,0.8444,0,0,0,0,0.3378,2
1377,1132,2,26,3,3,9,1,8,0,1,0.1667,0,4,2,0,0.1667,1
4420,2091,5,10,1,3,13,0,7,10,2,0.3333,0,1,2,0,0.3333,2
3170,2457,1,18,0,3,7,1,6,1,8,0.5111,0,3,2,2,0.5111,2
3885,1372,3,30,0,2,18,5,7,4,10,0.1778,1,0,2,1,0.1778,2
1721,1145,2,28,3,3,7,0,8,6,1,0.1667,0,2,2,2,0.1667,1
2751,3994,5,14,1,0,16,3,0,9,10,0.1778,0,0,2,1,0.1778,2
3612,3907,1,13,1,0,12,5,3,10,8,0.5111,0,0,2,0,0.5111,2
2038,1176,3,8,1,1,11,2,4,0,10,0.1778,0,0,1,0,0.1245,1
4733,636,5,18,0,3,18,5,8,12,12,0.0,0,4,2,0,0.0,1
1411,2548,1,12,0,3,15,5,8,10,7,0.6778,0,2,2,1,0.6778,2
4234,3588,1,20,1,1,9,3,2,9,10,0.1778,0,4,2,0,0.1778,1
4043,1993,5,17,0,3,15,1,8,4,9,0.3444,1,1,2,0,0.3444,2
1788,1850,1,7,0,3,11,3,8,0,4,0.6667,0,4,2,0,0.6667,2
4789,1416,4,29,2,3,18,4,8,12,9,0.3444,0,0,2,0,0.3444,2
3581,3976,4,36,1,2,12,1,6,7,1,0.1667,0,1,2,0,0.1667,1
1159,1630,3,14,0,1,7,0,2,5,12,0.0,2,4,3,0,0.0,2
4589,723,5,15,3,3,17,2,6,13,12,0.0,0,2,2,1,0.0,1
835,655,1,21,0,0,4,1,0,7,10,0.1778,0,0,2,0,0.1778,0
3683,3053,1,10,1,3,7,1,8,5,3,0.5,2,4,3,0,0.65,2
3818,3431,5,19,3,0,18,5,2,7,9,0.3444,0,4,3,0,0.4477,2
3499,3023,2,10,2,2,10,2,5,8,3,0.5,0,1,1,0,0.35,2
